,text_raw,text_clean
2059,"These houses were quite small, the biggest of them reaching only as high as Dorothys waist.",this house be quite small the big of them reach only a high a dorothys waist
2060,"There were also pretty little barns, with china fences around them; and many cows and sheep and horses and pigs and chickens, all made of china, were standing about in groups.",there be also pretty little barn with china fence around them and many cow and sheep and horse and pig and chicken all make of china be stand about in group
2061,But the strangest of all were the people who lived in this queer country.,but the strange of all be the people who live in this queer country
2062,"There were milkmaids and shepherdesses, with brightly colored bodices and golden spots all over their gowns; and princesses with most gorgeous frocks of silver and gold and purple; and shepherds dressed in knee breeches with pink and yellow and blue stripes down them, and golden buckles on their shoes; and princes with jeweled crowns upon their heads, wearing ermine robes and satin doublets; and funny clowns in ruffled gowns, with round red spots upon their cheeks and tall, pointed caps.",there be milkmaid and shepherdess with brightly color bodice and golden spot all over their gown and princess with much gorgeous frock of silver and gold and purple and shepherd dress in knee breech with pink and yellow and blue stripe down them and golden buckle on their shoe and prince with jeweled crown upon their head wear ermine robe and satin doublet and funny clown in ruffle gown with round red spot upon their cheek and tall point cap
2063,"And, strangest of all, these people were all made of china, even to their clothes, and were so small that the tallest of them was no higher than Dorothys knee.",and strange of all this people be all make of china even to their clothe and be so small that the tall of them be no high than dorothys knee
2064,"No one did so much as look at the travelers at first, except one little purple china dog with an extra-large head, which came to the wall and barked at them in a tiny voice, afterwards running away again.",no one do so much a look at the traveler at ﻿1 except one little purple china dog with a extra large head which come to the wall and bark at them in a tiny voice afterwards run away again
2065,How shall we get down?,how shall we get down
2066,asked Dorothy.,ask dorothy
2067,"They found the ladder so heavy they could not pull it up, so the Scarecrow fell off the wall and the others jumped down upon him so that the hard floor would not hurt their feet.",they find the ladder so heavy they can not pull it up so the scarecrow fall off the wall and the other jump down upon him so that the hard floor would not hurt their foot
2068,Of course they took pains not to light on his head and get the pins in their feet.,of course they take pain not to light on his head and get the pin in their foot
2069,"When all were safely down they picked up the Scarecrow, whose body was quite flattened out, and patted his straw into shape again.",when all be safely down they pick up the scarecrow whose body be quite flatten out and pat his straw into shape again
2070,"We must cross this strange place in order to get to the other side, said Dorothy, for it would be unwise for us to go any other way except due South.",we must cross this strange place in order to get to the other side say dorothy for it would be unwise for us to go any other way except due south
2071,"They began walking through the country of the china people, and the first thing they came to was a china milkmaid milking a china cow.",they begin walk through the country of the china people and the ﻿1 thing they come to be a china milkmaid milk a china cow
2072,"As they drew near, the cow suddenly gave a kick and kicked over the stool, the pail, and even the milkmaid herself, and all fell on the china ground with a great clatter.",a they draw near the cow suddenly give a kick and kick over the stool the pail and even the milkmaid herself and all fall on the china grind with a great clatter
2073,"Dorothy was shocked to see that the cow had broken her leg off, and that the pail was lying in several small pieces, while the poor milkmaid had a nick in her left elbow.",dorothy be shock to see that the cow have break her leg off and that the pail be lie in several small piece while the poor milkmaid have a nick in her leave elbow
2074,There!,there
2075,cried the milkmaid angrily.,cry the milkmaid angrily
2076,See what you have done!,see what you have do
2077,"My cow has broken her leg, and I must take her to the menders shop and have it glued on again.",my cow have break her leg and i must take her to the menders shop and have it glue on again
2078,What do you mean by coming here and frightening my cow?,what do you mean by come here and frighten my cow
2079,"Im very sorry, returned Dorothy.",i be very sorry return dorothy
2080,Please forgive us.,please forgive us
2081,But the pretty milkmaid was much too vexed to make any answer.,but the pretty milkmaid be much too vex to make any answer
2082,"She picked up the leg sulkily and led her cow away, the poor animal limping on three legs.",she pick up the leg sulkily and lead her cow away the poor animal limp on three leg
2083,"As she left them the milkmaid cast many reproachful glances over her shoulder at the clumsy strangers, holding her nicked elbow close to her side.",a she leave them the milkmaid cast many reproachful glance over her shoulder at the clumsy stranger hold her nick elbow close to her side
2084,Dorothy was quite grieved at this mishap.,dorothy be quite grieve at this mishap
2085,"We must be very careful here, said the kind-hearted Woodman, or we may hurt these pretty little people so they will never get over it.",we must be very careful here say the kind hearted woodman or we may hurt this pretty little people so they will never get over it
2086,"A little farther on Dorothy met a most beautifully dressed young Princess, who stopped short as she saw the strangers and started to run away.",a little far on dorothy meet a much beautifully dress young princess who stop short a she see the stranger and start to run away
2087,"Dorothy wanted to see more of the Princess, so she ran after her.",dorothy want to see much of the princess so she run after her
2088,But the china girl cried out:,but the china girl cry out
2089,Dont chase me!,do not chase me
2090,Dont chase me!,do not chase me
2091,"She had such a frightened little voice that Dorothy stopped and said, Why not?",she have such a frighten little voice that dorothy stop and say why not
2092,"Because, answered the Princess, also stopping, a safe distance away, if I run I may fall down and break myself.",because answer the princess also stop a safe distance away if i run i may fall down and break myself
2093,But could you not be mended?,but can you not be mend
2094,asked the girl.,ask the girl
2095,"Oh, yes; but one is never so pretty after being mended, you know, replied the Princess.",oh yes but one be never so pretty after be mend you know reply the princess
2096,"I suppose not, said Dorothy.",i suppose not say dorothy
2097,"Now there is Mr. Joker, one of our clowns, continued the china lady, who is always trying to stand upon his head.",now there be mr joker one of our clown continue the china lady who be always try to stand upon his head
2098,"He has broken himself so often that he is mended in a hundred places, and doesnt look at all pretty.",he have break himself so often that he be mend in a hundred place and doe not look at all pretty
2099,"Here he comes now, so you can see for yourself.",here he come now so you can see for yourself
2100,"Indeed, a jolly little clown came walking toward them, and Dorothy could see that in spite of his pretty clothes of red and yellow and green he was completely covered with cracks, running every which way and showing plainly that he had been mended in many places.",indeed a jolly little clown come walk toward them and dorothy can see that in spite of his pretty clothe of red and yellow and green he be completely cover with crack run every which way and show plainly that he have be mend in many place
2101,"The Clown put his hands in his pockets, and after puffing out his cheeks and nodding his head at them saucily, he said:",the clown put his hand in his pocket and after puff out his cheek and nod his head at them saucily he say
2102,"My lady fair,    Why do you stare At poor old Mr. Joker?",my lady fair why do you stare at poor old mr joker
2103,Youre quite as stiff     And prim as if Youd eaten up a poker!,you be quite a stiff and prim a if you would eat up a poker
2104,"Be quiet, sir!",be quiet sir
2105,said the Princess.,say the princess
2106,"Cant you see these are strangers, and should be treated with respect?",can not you see this be stranger and should be treat with respect
2107,"Well, thats respect, I expect, declared the Clown, and immediately stood upon his head.",good that be respect i expect declare the clown and immediately stand upon his head
2108,"Dont mind Mr. Joker, said the Princess to Dorothy.",do not mind mr joker say the princess to dorothy
2109,"He is considerably cracked in his head, and that makes him foolish.",he be considerably crack in his head and that make him foolish
2110,"Oh, I dont mind him a bit, said Dorothy.",oh i do not mind him a bite say dorothy
2111,"But you are so beautiful, she continued, that I am sure I could love you dearly.",but you be so beautiful she continue that i be sure i can love you dearly
2112,"Wont you let me carry you back to Kansas, and stand you on Aunt Ems mantel?",will not you let me carry you back to kansas and stand you on aunt ems mantel
2113,I could carry you in my basket.,i can carry you in my basket
2114,"That would make me very unhappy, answered the china Princess.",that would make me very unhappy answer the china princess
2115,"You see, here in our country we live contentedly, and can talk and move around as we please.",you see here in our country we live contentedly and can talk and move around a we please
2116,"But whenever any of us are taken away our joints at once stiffen, and we can only stand straight and look pretty.",but whenever any of us be take away our joint at once stiffen and we can only stand straight and look pretty
2117,"Of course that is all that is expected of us when we are on mantels and cabinets and drawing-room tables, but our lives are much pleasanter here in our own country.",of course that be all that be expect of us when we be on mantel and cabinet and draw room table but our live be much pleasant here in our own country
2118,I would not make you unhappy for all the world!,i would not make you unhappy for all the world
2119,exclaimed Dorothy.,exclaim dorothy
2120,So Ill just say good-bye.,so ill just say good bye
2121,"Good-bye, replied the Princess.",good bye reply the princess
2122,They walked carefully through the china country.,they walk carefully through the china country
2123,"The little animals and all the people scampered out of their way, fearing the strangers would break them, and after an hour or so the travelers reached the other side of the country and came to another china wall.",the little animal and all the people scamper out of their way fear the stranger would break them and after a hour or so the traveler reach the other side of the country and come to another china wall
2124,"It was not so high as the first, however, and by standing upon the Lions back they all managed to scramble to the top.",it be not so high a the ﻿1 however and by stand upon the lion back they all manage to scramble to the top
2125,"Then the Lion gathered his legs under him and jumped on the wall; but just as he jumped, he upset a china church with his tail and smashed it all to pieces.",then the lion gather his leg under him and jump on the wall but just a he jump he upset a china church with his tail and smash it all to piece
2126,"That was too bad, said Dorothy, but really I think we were lucky in not doing these little people more harm than breaking a cows leg and a church.",that be too bad say dorothy but really i think we be lucky in not do this little people much harm than break a cow leg and a church
2127,They are all so brittle!,they be all so brittle
2128,"They are, indeed, said the Scarecrow, and I am thankful I am made of straw and cannot be easily damaged.",they be indeed say the scarecrow and i be thankful i be make of straw and can not be easily damage
2129,There are worse things in the world than being a Scarecrow.,there be wrong thing in the world than be a scarecrow
2130,CHAPTER XXI,chapter xxi
2131,The Lion Becomes the King of Beasts,the lion become the king of beast
2132,"After climbing down from the china wall the travelers found themselves in a disagreeable country, full of bogs and marshes and covered with tall, rank grass.",after climb down from the china wall the traveler find themselves in a disagreeable country full of bog and marsh and cover with tall rank grass
2133,"It was difficult to walk without falling into muddy holes, for the grass was so thick that it hid them from sight.",it be difficult to walk without fall into muddy hole for the grass be so thick that it hide them from sight
2134,"However, by carefully picking their way, they got safely along until they reached solid ground.",however by carefully pick their way they get safely along until they reach solid grind
2135,"But here the country seemed wilder than ever, and after a long and tiresome walk through the underbrush they entered another forest, where the trees were bigger and older than any they had ever seen.",but here the country seem wild than ever and after a long and tiresome walk through the underbrush they enter another forest where the tree be big and old than any they have ever see
2136,"This forest is perfectly delightful, declared the Lion, looking around him with joy.",this forest be perfectly delightful declare the lion look around him with joy
2137,Never have I seen a more beautiful place.,never have i see a much beautiful place
2138,"It seems gloomy, said the Scarecrow.",it seem gloomy say the scarecrow
2139,"Not a bit of it, answered the Lion.",not a bite of it answer the lion
2140,I should like to live here all my life.,i should like to live here all my life
2141,See how soft the dried leaves are under your feet and how rich and green the moss is that clings to these old trees.,see how soft the dry leave be under your foot and how rich and green the moss be that cling to this old tree
2142,Surely no wild beast could wish a pleasanter home.,surely no wild beast can wish a pleasant home
2143,"Perhaps there are wild beasts in the forest now, said Dorothy.",perhaps there be wild beast in the forest now say dorothy
2144,"I suppose there are, returned the Lion, but I do not see any of them about.",i suppose there be return the lion but i do not see any of them about
2145,They walked through the forest until it became too dark to go any farther.,they walk through the forest until it become too dark to go any far
2146,"Dorothy and Toto and the Lion lay down to sleep, while the Woodman and the Scarecrow kept watch over them as usual.",dorothy and toto and the lion lie down to sleep while the woodman and the scarecrow keep watch over them a usual
2147,"When morning came, they started again.",when morning come they start again
2148,"Before they had gone far they heard a low rumble, as of the growling of many wild animals.",before they have go far they hear a low rumble a of the growl of many wild animal
2149,"Toto whimpered a little, but none of the others was frightened, and they kept along the well-trodden path until they came to an opening in the wood, in which were gathered hundreds of beasts of every variety.",toto whimper a little but none of the other be frighten and they keep along the good tread path until they come to a open in the wood in which be gather hundred of beast of every variety
2150,"There were tigers and elephants and bears and wolves and foxes and all the others in the natural history, and for a moment Dorothy was afraid.",there be tiger and elephant and bear and wolf and fox and all the other in the natural history and for a moment dorothy be afraid
2151,"But the Lion explained that the animals were holding a meeting, and he judged by their snarling and growling that they were in great trouble.",but the lion explain that the animal be hold a meet and he judge by their snarl and growl that they be in great trouble
2152,"As he spoke several of the beasts caught sight of him, and at once the great assemblage hushed as if by magic.",a he speak several of the beast catch sight of him and at once the great assemblage hush a if by magic
2153,"The biggest of the tigers came up to the Lion and bowed, saying:",the big of the tiger come up to the lion and bow say
2154,"Welcome, O King of Beasts!",welcome o king of beast
2155,You have come in good time to fight our enemy and bring peace to all the animals of the forest once more.,you have come in good time to fight our enemy and bring peace to all the animal of the forest once much
2156,What is your trouble?,what be your trouble
2157,asked the Lion quietly.,ask the lion quietly
2158,"We are all threatened, answered the tiger, by a fierce enemy which has lately come into this forest.",we be all threaten answer the tiger by a fierce enemy which have lately come into this forest
2159,"It is a most tremendous monster, like a great spider, with a body as big as an elephant and legs as long as a tree trunk.",it be a much tremendous monster like a great spider with a body a big a a elephant and leg a long a a tree trunk
2160,"It has eight of these long legs, and as the monster crawls through the forest he seizes an animal with a leg and drags it to his mouth, where he eats it as a spider does a fly.",it have eight of this long leg and a the monster crawl through the forest he seize a animal with a leg and drag it to his mouth where he eat it a a spider doe a fly
2161,"Not one of us is safe while this fierce creature is alive, and we had called a meeting to decide how to take care of ourselves when you came among us.",not one of us be safe while this fierce creature be alive and we have call a meet to decide how to take care of ourselves when you come among us
2162,The Lion thought for a moment.,the lion think for a moment
2163,Are there any other lions in this forest?,be there any other lion in this forest
2164,he asked.,he ask
2165,"No; there were some, but the monster has eaten them all.",no there be some but the monster have eat them all
2166,"And, besides, they were none of them nearly so large and brave as you.",and besides they be none of them nearly so large and brave a you
2167,"If I put an end to your enemy, will you bow down to me and obey me as King of the Forest?",if i put a end to your enemy will you bow down to me and obey me a king of the forest
2168,inquired the Lion.,inquire the lion
2169,"We will do that gladly, returned the tiger; and all the other beasts roared with a mighty roar: We will!",we will do that gladly return the tiger and all the other beast roar with a mighty roar we will
2170,Where is this great spider of yours now?,where be this great spider of yours now
2171,asked the Lion.,ask the lion
2172,"Yonder, among the oak trees, said the tiger, pointing with his forefoot.",yonder among the oak tree say the tiger point with his forefoot
2173,"Take good care of these friends of mine, said the Lion, and I will go at once to fight the monster.",take good care of this friend of mine say the lion and i will go at once to fight the monster
2174,He bade his comrades good-bye and marched proudly away to do battle with the enemy.,he bid his comrade good bye and march proudly away to do battle with the enemy
2175,"The great spider was lying asleep when the Lion found him, and it looked so ugly that its foe turned up his nose in disgust.",the great spider be lie asleep when the lion find him and it look so ugly that its foe turn up his nose in disgust
2176,"Its legs were quite as long as the tiger had said, and its body covered with coarse black hair.",its leg be quite a long a the tiger have say and its body cover with coarse black hair
2177,"It had a great mouth, with a row of sharp teeth a foot long; but its head was joined to the pudgy body by a neck as slender as a wasps waist.",it have a great mouth with a row of sharp tooth a foot long but its head be join to the pudgy body by a neck a slender a a wasp waist
2178,"This gave the Lion a hint of the best way to attack the creature, and as he knew it was easier to fight it asleep than awake, he gave a great spring and landed directly upon the monsters back.",this give the lion a hint of the well way to attack the creature and a he know it be easy to fight it asleep than awake he give a great spring and land directly upon the monster back
2179,"Then, with one blow of his heavy paw, all armed with sharp claws, he knocked the spiders head from its body.",then with one blow of his heavy paw all arm with sharp claw he knock the spider head from its body
2180,"Jumping down, he watched it until the long legs stopped wiggling, when he knew it was quite dead.",jump down he watch it until the long leg stop wiggle when he know it be quite dead
2181,The Lion went back to the opening where the beasts of the forest were waiting for him and said proudly:,the lion go back to the open where the beast of the forest be wait for him and say proudly
2182,You need fear your enemy no longer.,you need fear your enemy no long
2183,"Then the beasts bowed down to the Lion as their King, and he promised to come back and rule over them as soon as Dorothy was safely on her way to Kansas.",then the beast bow down to the lion a their king and he promise to come back and rule over them a soon a dorothy be safely on her way to kansas
2184,CHAPTER XXII,chapter xxii
2185,The Country of the Quadlings,the country of the quadlings
2186,"The four travelers passed through the rest of the forest in safety, and when they came out from its gloom saw before them a steep hill, covered from top to bottom with great pieces of rock.",the four traveler pass through the rest of the forest in safety and when they come out from its gloom see before them a steep hill cover from top to bottom with great piece of rock
2187,"That will be a hard climb, said the Scarecrow, but we must get over the hill, nevertheless.",that will be a hard climb say the scarecrow but we must get over the hill nevertheless
2188,So he led the way and the others followed.,so he lead the way and the other follow
2189,"They had nearly reached the first rock when they heard a rough voice cry out, Keep back!",they have nearly reach the ﻿1 rock when they hear a rough voice cry out keep back
2190,Who are you?,who be you
2191,asked the Scarecrow.,ask the scarecrow
2192,"Then a head showed itself over the rock and the same voice said, This hill belongs to us, and we dont allow anyone to cross it.",then a head show itself over the rock and the same voice say this hill belong to us and we do not allow anyone to cross it
2193,"But we must cross it, said the Scarecrow.",but we must cross it say the scarecrow
2194,Were going to the country of the Quadlings.,be go to the country of the quadlings
2195,But you shall not!,but you shall not
2196,"replied the voice, and there stepped from behind the rock the strangest man the travelers had ever seen.",reply the voice and there step from behind the rock the strange man the traveler have ever see
2197,"He was quite short and stout and had a big head, which was flat at the top and supported by a thick neck full of wrinkles.",he be quite short and stout and have a big head which be flat at the top and support by a thick neck full of wrinkle
2198,"But he had no arms at all, and, seeing this, the Scarecrow did not fear that so helpless a creature could prevent them from climbing the hill.",but he have no arm at all and see this the scarecrow do not fear that so helpless a creature can prevent them from climb the hill
2199,"So he said, Im sorry not to do as you wish, but we must pass over your hill whether you like it or not, and he walked boldly forward.",so he say i be sorry not to do a you wish but we must pass over your hill whether you like it or not and he walk boldly forward
2200,"As quick as lightning the mans head shot forward and his neck stretched out until the top of the head, where it was flat, struck the Scarecrow in the middle and sent him tumbling, over and over, down the hill.",a quick a lightning the man head shoot forward and his neck stretch out until the top of the head where it be flat strike the scarecrow in the middle and send him tumble over and over down the hill
2201,"Almost as quickly as it came the head went back to the body, and the man laughed harshly as he said, It isnt as easy as you think!",almost a quickly a it come the head go back to the body and the man laugh harshly a he say it be not a easy a you think
2202,"A chorus of boisterous laughter came from the other rocks, and Dorothy saw hundreds of the armless Hammer-Heads upon the hillside, one behind every rock.",a chorus of boisterous laughter come from the other rock and dorothy see hundred of the armless hammer head upon the hillside one behind every rock
2203,"The Lion became quite angry at the laughter caused by the Scarecrows mishap, and giving a loud roar that echoed like thunder, he dashed up the hill.",the lion become quite angry at the laughter cause by the scarecrow mishap and give a loud roar that echo like thunder he dash up the hill
2204,"Again a head shot swiftly out, and the great Lion went rolling down the hill as if he had been struck by a cannon ball.",again a head shoot swiftly out and the great lion go roll down the hill a if he have be strike by a cannon ball
2205,"Dorothy ran down and helped the Scarecrow to his feet, and the Lion came up to her, feeling rather bruised and sore, and said, It is useless to fight people with shooting heads; no one can withstand them.",dorothy run down and help the scarecrow to his foot and the lion come up to her feel rather bruise and sore and say it be useless to fight people with shoot head no one can withstand them
2206,"What can we do, then?",what can we do then
2207,she asked.,she ask
2208,"Call the Winged Monkeys, suggested the Tin Woodman.",call the wing monkey suggest the tin woodman
2209,You have still the right to command them once more.,you have still the right to command them once much
2210,"Very well, she answered, and putting on the Golden Cap she uttered the magic words.",very good she answer and putt on the golden cap she utter the magic word
2211,"The Monkeys were as prompt as ever, and in a few moments the entire band stood before her.",the monkey be a prompt a ever and in a few moment the entire band stand before her
2212,What are your commands?,what be your command
2213,"inquired the King of the Monkeys, bowing low.",inquire the king of the monkey bow low
2214,"Carry us over the hill to the country of the Quadlings, answered the girl.",carry us over the hill to the country of the quadlings answer the girl
2215,"It shall be done, said the King, and at once the Winged Monkeys caught the four travelers and Toto up in their arms and flew away with them.",it shall be do say the king and at once the wing monkey catch the four traveler and toto up in their arm and fly away with them
2216,"As they passed over the hill the Hammer-Heads yelled with vexation, and shot their heads high in the air, but they could not reach the Winged Monkeys, which carried Dorothy and her comrades safely over the hill and set them down in the beautiful country of the Quadlings.",a they pass over the hill the hammer head yell with vexation and shoot their head high in the air but they can not reach the wing monkey which carry dorothy and her comrade safely over the hill and set them down in the beautiful country of the quadlings
2217,"This is the last time you can summon us, said the leader to Dorothy; so good-bye and good luck to you.",this be the last time you can summon us say the leader to dorothy so good bye and good luck to you
2218,"Good-bye, and thank you very much, returned the girl; and the Monkeys rose into the air and were out of sight in a twinkling.",good bye and thank you very much return the girl and the monkey rise into the air and be out of sight in a twinkle
2219,The country of the Quadlings seemed rich and happy.,the country of the quadlings seem rich and happy
2220,"There was field upon field of ripening grain, with well-paved roads running between, and pretty rippling brooks with strong bridges across them.",there be field upon field of ripen grain with good pave road run between and pretty ripple brook with strong bridge across them
2221,"The fences and houses and bridges were all painted bright red, just as they had been painted yellow in the country of the Winkies and blue in the country of the Munchkins.",the fence and house and bridge be all paint bright red just a they have be paint yellow in the country of the winkies and blue in the country of the munchkins
2222,"The Quadlings themselves, who were short and fat and looked chubby and good-natured, were dressed all in red, which showed bright against the green grass and the yellowing grain.",the quadlings themselves who be short and fat and look chubby and good natured be dress all in red which show bright against the green grass and the yellow grain
2223,"The Monkeys had set them down near a farmhouse, and the four travelers walked up to it and knocked at the door.",the monkey have set them down near a farmhouse and the four traveler walk up to it and knock at the door
2224,"It was opened by the farmers wife, and when Dorothy asked for something to eat the woman gave them all a good dinner, with three kinds of cake and four kinds of cookies, and a bowl of milk for Toto.",it be open by the farmer wife and when dorothy ask for something to eat the woman give them all a good dinner with three kind of cake and four kind of cooky and a bowl of milk for toto
2225,How far is it to the Castle of Glinda?,how far be it to the castle of glinda
2226,asked the child.,ask the child
2227,"It is not a great way, answered the farmers wife.",it be not a great way answer the farmer wife
2228,Take the road to the South and you will soon reach it.,take the road to the south and you will soon reach it
2229,"Thanking the good woman, they started afresh and walked by the fields and across the pretty bridges until they saw before them a very beautiful Castle.",thank the good woman they start afresh and walk by the field and across the pretty bridge until they see before them a very beautiful castle
2230,"Before the gates were three young girls, dressed in handsome red uniforms trimmed with gold braid; and as Dorothy approached, one of them said to her:",before the gate be three young girl dress in handsome red uniform trim with gold braid and a dorothy approach one of them say to her
2231,Why have you come to the South Country?,why have you come to the south country
2232,"To see the Good Witch who rules here, she answered.",to see the good witch who rule here she answer
2233,Will you take me to her?,will you take me to her
2234,"Let me have your name, and I will ask Glinda if she will receive you.",let me have your name and i will ask glinda if she will receive you
2235,"They told who they were, and the girl soldier went into the Castle.",they tell who they be and the girl soldier go into the castle
2236,After a few moments she came back to say that Dorothy and the others were to be admitted at once.,after a few moment she come back to say that dorothy and the other be to be admit at once
2237,CHAPTER XXIII,chapter xxiii
2238,Glinda The Good Witch Grants Dorothys Wish,glinda the good witch grant dorothys wish
2239,"Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled his joints.",before they go to see glinda however they be take to a room of the castle where dorothy wash her face and comb her hair and the lion shake the dust out of his mane and the scarecrow pat himself into his well shape and the woodman polish his tin and oil his joint
2240,When they were all quite presentable they followed the soldier girl into a big room where the Witch Glinda sat upon a throne of rubies.,when they be all quite presentable they follow the soldier girl into a big room where the witch glinda sit upon a throne of ruby
2241,She was both beautiful and young to their eyes.,she be both beautiful and young to their eye
2242,Her hair was a rich red in color and fell in flowing ringlets over her shoulders.,her hair be a rich red in color and fall in flow ringlet over her shoulder
2243,"Her dress was pure white but her eyes were blue, and they looked kindly upon the little girl.",her dress be pure white but her eye be blue and they look kindly upon the little girl
2244,"What can I do for you, my child?",what can i do for you my child
2245,she asked.,she ask
2246,"Dorothy told the Witch all her story: how the cyclone had brought her to the Land of Oz, how she had found her companions, and of the wonderful adventures they had met with.",dorothy tell the witch all her story how the cyclone have bring her to the land of oz how she have find her companion and of the wonderful adventure they have meet with
2247,"My greatest wish now, she added, is to get back to Kansas, for Aunt Em will surely think something dreadful has happened to me, and that will make her put on mourning; and unless the crops are better this year than they were last, I am sure Uncle Henry cannot afford it.",my great wish now she add be to get back to kansas for aunt them will surely think something dreadful have happen to me and that will make her put on mourn and unless the crop be well this year than they be last i be sure uncle henry can not afford it
2248,"Glinda leaned forward and kissed the sweet, upturned face of the loving little girl.",glinda lean forward and kiss the sweet upturn face of the love little girl
2249,"Bless your dear heart, she said, I am sure I can tell you of a way to get back to Kansas.",bless your dear heart she say i be sure i can tell you of a way to get back to kansas
2250,"Then she added, But, if I do, you must give me the Golden Cap.",then she add but if i do you must give me the golden cap
2251,Willingly!,willingly
2252,"exclaimed Dorothy; indeed, it is of no use to me now, and when you have it you can command the Winged Monkeys three times.",exclaim dorothy indeed it be of no use to me now and when you have it you can command the wing monkey three time
2253,"And I think I shall need their service just those three times, answered Glinda, smiling.",and i think i shall need their service just that three time answer glinda smile
2254,"Dorothy then gave her the Golden Cap, and the Witch said to the Scarecrow, What will you do when Dorothy has left us?",dorothy then give her the golden cap and the witch say to the scarecrow what will you do when dorothy have leave us
2255,"I will return to the Emerald City, he replied, for Oz has made me its ruler and the people like me.",i will return to the emerald city he reply for oz have make me its ruler and the people like me
2256,The only thing that worries me is how to cross the hill of the Hammer-Heads.,the only thing that worry me be how to cross the hill of the hammer head
2257,"By means of the Golden Cap I shall command the Winged Monkeys to carry you to the gates of the Emerald City, said Glinda, for it would be a shame to deprive the people of so wonderful a ruler.",by mean of the golden cap i shall command the wing monkey to carry you to the gate of the emerald city say glinda for it would be a shame to deprive the people of so wonderful a ruler
2258,Am I really wonderful?,be i really wonderful
2259,asked the Scarecrow.,ask the scarecrow
2260,"You are unusual, replied Glinda.",you be unusual reply glinda
2261,"Turning to the Tin Woodman, she asked, What will become of you when Dorothy leaves this country?",turn to the tin woodman she ask what will become of you when dorothy leave this country
2262,He leaned on his axe and thought a moment.,he lean on his axe and think a moment
2263,"Then he said, The Winkies were very kind to me, and wanted me to rule over them after the Wicked Witch died.",then he say the winkies be very kind to me and want me to rule over them after the wicked witch die
2264,"I am fond of the Winkies, and if I could get back again to the Country of the West, I should like nothing better than to rule over them forever.",i be fond of the winkies and if i can get back again to the country of the west i should like nothing well than to rule over them forever
2265,"My second command to the Winged Monkeys, said Glinda will be that they carry you safely to the land of the Winkies.",my 2 command to the wing monkey say glinda will be that they carry you safely to the land of the winkies
2266,"Your brain may not be so large to look at as those of the Scarecrow, but you are really brighter than he iswhen you are well polishedand I am sure you will rule the Winkies wisely and well.",your brain may not be so large to look at a that of the scarecrow but you be really bright than he iswhen you be good polishedand i be sure you will rule the winkies wisely and good
2267,"Then the Witch looked at the big, shaggy Lion and asked, When Dorothy has returned to her own home, what will become of you?",then the witch look at the big shaggy lion and ask when dorothy have return to her own home what will become of you
2268,"Over the hill of the Hammer-Heads, he answered, lies a grand old forest, and all the beasts that live there have made me their King.",over the hill of the hammer head he answer lie a grand old forest and all the beast that live there have make me their king
2269,"If I could only get back to this forest, I would pass my life very happily there.",if i can only get back to this forest i would pass my life very happily there
2270,"My third command to the Winged Monkeys, said Glinda, shall be to carry you to your forest.",my 3 command to the wing monkey say glinda shall be to carry you to your forest
2271,"Then, having used up the powers of the Golden Cap, I shall give it to the King of the Monkeys, that he and his band may thereafter be free for evermore.",then have use up the power of the golden cap i shall give it to the king of the monkey that he and his band may thereafter be free for evermore
2272,The Scarecrow and the Tin Woodman and the Lion now thanked the Good Witch earnestly for her kindness; and Dorothy exclaimed:,the scarecrow and the tin woodman and the lion now thank the good witch earnestly for her kindness and dorothy exclaim
2273,You are certainly as good as you are beautiful!,you be certainly a good a you be beautiful
2274,But you have not yet told me how to get back to Kansas.,but you have not yet tell me how to get back to kansas
2275,"Your Silver Shoes will carry you over the desert, replied Glinda.",your silver shoe will carry you over the desert reply glinda
2276,If you had known their power you could have gone back to your Aunt Em the very first day you came to this country.,if you have know their power you can have go back to your aunt them the very ﻿1 day you come to this country
2277,But then I should not have had my wonderful brains!,but then i should not have have my wonderful brain
2278,cried the Scarecrow.,cry the scarecrow
2279,I might have passed my whole life in the farmers cornfield.,i may have pass my whole life in the farmer cornfield
2280,"And I should not have had my lovely heart, said the Tin Woodman.",and i should not have have my lovely heart say the tin woodman
2281,I might have stood and rusted in the forest till the end of the world.,i may have stand and rust in the forest till the end of the world
2282,"And I should have lived a coward forever, declared the Lion, and no beast in all the forest would have had a good word to say to me.",and i should have live a coward forever declare the lion and no beast in all the forest would have have a good word to say to me
2283,"This is all true, said Dorothy, and I am glad I was of use to these good friends.",this be all true say dorothy and i be glad i be of use to this good friend
2284,"But now that each of them has had what he most desired, and each is happy in having a kingdom to rule besides, I think I should like to go back to Kansas.",but now that each of them have have what he much desire and each be happy in have a kingdom to rule besides i think i should like to go back to kansas
2285,"The Silver Shoes, said the Good Witch, have wonderful powers.",the silver shoe say the good witch have wonderful power
2286,"And one of the most curious things about them is that they can carry you to any place in the world in three steps, and each step will be made in the wink of an eye.",and one of the much curious thing about them be that they can carry you to any place in the world in three step and each step will be make in the wink of a eye
2287,All you have to do is to knock the heels together three times and command the shoes to carry you wherever you wish to go.,all you have to do be to knock the heel together three time and command the shoe to carry you wherever you wish to go
